"date","price","fly_to","departure_date","booking_days"
2018-02-24,45,"CAG",2018-05-23,88
2018-02-24,45,"CAG",2018-05-27,92
2018-02-24,45,"CAG",2018-05-30,95
2018-02-24,45,"CAG",2018-06-03,99
2018-02-24,45,"CAG",2018-06-06,102
2018-02-24,45,"CAG",2018-06-10,106
2018-02-24,45,"CAG",2018-06-13,109
2018-02-24,45,"CAG",2018-06-17,113
2018-02-24,45,"CAG",2018-06-20,116
2018-02-24,45,"CAG",2018-06-24,120
2018-02-24,45,"CAG",2018-06-27,123
2018-02-25,45,"CAG",2018-05-06,70
2018-02-25,45,"CAG",2018-05-13,77
2018-02-25,45,"CAG",2018-05-20,84
2018-02-25,45,"CAG",2018-05-27,91
2018-02-25,45,"CAG",2018-06-03,98
2018-02-25,45,"CAG",2018-06-10,105
2018-02-25,45,"CAG",2018-06-17,112
2018-02-25,45,"CAG",2018-06-24,119
2018-02-26,45,"CAG",2018-05-06,69
2018-02-27,45,"CAG",2018-05-06,68
2018-02-28,45,"CAG",2018-05-06,67
2018-03-01,45,"CAG",2018-05-06,66
2018-03-02,45,"CAG",2018-05-06,65
2018-03-03,45,"CAG",2018-05-06,64
2018-03-04,45,"CAG",2018-05-06,63
2018-03-05,45,"CAG",2018-05-06,62
2018-03-06,45,"CAG",2018-05-06,61
2018-03-07,45,"CAG",2018-05-06,60
2018-03-08,45,"CAG",2018-05-06,59
2018-03-09,45,"CAG",2018-05-06,58
2018-03-10,45,"CAG",2018-05-06,57
2018-03-11,45,"CAG",2018-05-06,56
2018-03-12,45,"CAG",2018-05-06,55
2018-03-13,45,"CAG",2018-05-06,54
2018-03-14,45,"CAG",2018-05-06,53
2018-03-15,45,"CAG",2018-05-06,52
2018-03-16,45,"CAG",2018-05-06,51
2018-03-17,45,"CAG",2018-05-06,50
2018-03-18,45,"CAG",2018-05-06,49
2018-03-19,45,"CAG",2018-05-06,48
2018-03-20,45,"CAG",2018-05-06,47
2018-03-21,45,"CAG",2018-05-06,46
2018-03-22,45,"CAG",2018-05-06,45
2018-03-23,45,"CAG",2018-05-06,44
2018-03-24,45,"CAG",2018-05-06,43
2018-03-25,45,"CAG",2018-05-06,42
2018-03-26,45,"CAG",2018-05-06,41
2018-03-27,50.5,"CAG",2018-05-06,40
2018-03-28,45,"CAG",2018-05-06,39
2018-03-29,49,"CAG",2018-05-06,38
2018-03-30,45,"CAG",2018-05-06,37
2018-03-31,45,"CAG",2018-05-06,36
2018-04-01,45,"CAG",2018-05-06,35
2018-04-02,45,"CAG",2018-05-06,34
2018-04-03,45,"CAG",2018-05-06,33
2018-04-04,45,"CAG",2018-05-06,32
2018-04-05,45,"CAG",2018-05-06,31
2018-04-06,45,"CAG",2018-05-06,30
2018-04-07,45,"CAG",2018-05-06,29
2018-04-08,45,"CAG",2018-05-06,28
2018-04-09,45,"CAG",2018-05-06,27
2018-04-10,45,"CAG",2018-05-06,26
2018-04-11,45,"CAG",2018-05-06,25
2018-04-12,53,"CAG",2018-05-06,24
2018-04-13,56,"CAG",2018-05-06,23
2018-04-14,50.5,"CAG",2018-05-06,22
2018-04-15,45,"CAG",2018-05-06,21
2018-04-16,50.5,"CAG",2018-05-06,20
2018-04-17,45,"CAG",2018-05-06,19
2018-04-18,45,"CAG",2018-05-06,18
2018-04-19,45,"CAG",2018-05-06,17
2018-04-20,45,"CAG",2018-05-06,16
2018-04-21,73,"CAG",2018-05-06,15
2018-04-22,73,"CAG",2018-05-06,14
2018-04-23,73,"CAG",2018-05-06,13
2018-04-24,59,"CAG",2018-05-06,12
2018-04-25,62.5,"CAG",2018-05-06,11
2018-04-26,62.5,"CAG",2018-05-06,10
2018-04-27,62.5,"CAG",2018-05-06,9
2018-04-28,45,"CAG",2018-05-06,8
2018-04-29,45,"CAG",2018-05-06,7
2018-04-30,45,"CAG",2018-05-06,6
2018-02-22,62,"LIN",2018-05-06,73
2018-02-22,62,"LIN",2018-05-07,74
2018-02-22,61,"LIN",2018-05-13,80
2018-02-22,60,"LIN",2018-05-20,87
2018-02-22,49,"LIN",2018-05-27,94
2018-02-22,49,"LIN",2018-06-03,101
2018-02-22,49,"LIN",2018-06-18,116
2018-02-22,60,"LIN",2018-05-05,72
2018-02-23,60,"LIN",2018-05-03,69
2018-02-23,61,"LIN",2018-05-05,71
2018-02-23,60,"LIN",2018-05-13,79
2018-02-23,60,"LIN",2018-05-20,86
2018-02-23,49,"LIN",2018-05-27,93
2018-02-23,60,"LIN",2018-06-03,100
2018-02-23,49,"LIN",2018-06-18,115
2018-02-24,60,"LIN",2018-05-03,68
2018-02-24,60,"LIN",2018-05-05,70
2018-02-24,60,"LIN",2018-05-13,78
2018-02-24,60,"LIN",2018-05-20,85
2018-02-24,49,"LIN",2018-05-27,92
2018-02-24,54.5,"LIN",2018-06-03,99
2018-02-25,60,"LIN",2018-05-03,67
2018-02-25,61,"LIN",2018-05-13,77
2018-02-25,60,"LIN",2018-05-20,84
2018-02-25,54.5,"LIN",2018-05-27,91
2018-02-25,54.5,"LIN",2018-06-03,98
2018-02-25,49,"LIN",2018-06-25,120
2018-02-26,56,"LIN",2018-05-03,66
2018-02-26,61,"LIN",2018-05-13,76
2018-02-26,54.5,"LIN",2018-05-20,83
2018-02-26,49,"LIN",2018-05-27,90
2018-02-26,60,"LIN",2018-06-03,97
2018-02-26,49,"LIN",2018-06-25,119
2018-02-26,60,"LIN",2018-05-19,82
2018-02-27,61.5,"LIN",2018-05-03,65
2018-02-27,58.5,"LIN",2018-05-13,75
2018-02-27,49,"LIN",2018-05-19,81
2018-02-27,54.5,"LIN",2018-05-27,89
2018-02-27,60,"LIN",2018-06-03,96
2018-02-28,62,"LIN",2018-05-03,64
2018-02-28,49,"LIN",2018-05-27,88
2018-02-28,49,"LIN",2018-06-03,95
2018-03-01,62,"LIN",2018-05-03,63
2018-03-02,62,"LIN",2018-05-03,62
2018-03-03,62,"LIN",2018-05-03,61
2018-03-04,62,"LIN",2018-05-03,60
2018-03-05,61,"LIN",2018-05-03,59
2018-03-06,62,"LIN",2018-05-03,58
2018-03-06,49,"LIN",2018-06-18,104
2018-03-07,60,"LIN",2018-05-03,57
2018-03-07,49,"LIN",2018-06-18,103
2018-03-08,49,"LIN",2018-05-03,56
2018-03-08,74,"LIN",2018-06-18,102
2018-03-11,61,"LIN",2018-05-05,55
2018-03-12,61,"LIN",2018-05-05,54
2018-03-12,49,"LIN",2018-06-25,105
2018-03-12,49,"LIN",2018-06-27,107
2018-03-12,49,"LIN",2018-05-03,52
2018-03-13,86,"LIN",2018-05-03,51
2018-03-13,60.5,"LIN",2018-05-05,53
2018-03-14,83,"LIN",2018-05-03,50
2018-03-15,62,"LIN",2018-05-03,49
2018-03-16,73,"LIN",2018-05-03,48
2018-03-17,67.5,"LIN",2018-05-03,47
2018-03-18,62,"LIN",2018-05-03,46
2018-03-21,67.5,"LIN",2018-05-05,45
2018-03-22,62,"LIN",2018-05-05,44
2018-03-23,83,"LIN",2018-05-05,43
2018-03-24,62,"LIN",2018-05-05,42
2018-03-25,62,"LIN",2018-05-05,41
2018-03-26,62,"LIN",2018-05-05,40
2018-03-27,62,"LIN",2018-05-05,39
2018-03-28,99,"LIN",2018-05-05,38
2018-03-29,82,"LIN",2018-05-05,37
2018-03-30,72.5,"LIN",2018-05-05,36
2018-03-31,83,"LIN",2018-05-05,35
2018-04-01,82,"LIN",2018-05-05,34
2018-04-02,82.5,"LIN",2018-05-05,33
2018-04-03,99,"LIN",2018-05-05,32
2018-04-04,83,"LIN",2018-05-05,31
2018-04-04,78,"LIN",2018-05-01,27
2018-04-05,83,"LIN",2018-05-01,26
2018-04-05,78,"LIN",2018-05-03,28
2018-04-05,105,"LIN",2018-05-05,30
2018-04-06,164,"LIN",2018-05-01,25
2018-04-06,97.5,"LIN",2018-05-05,29
2018-04-07,125,"LIN",2018-05-01,24
2018-04-08,144,"LIN",2018-05-01,23
2018-04-09,144,"LIN",2018-05-01,22
2018-04-10,167,"LIN",2018-05-01,21
2018-04-11,167,"LIN",2018-05-01,20
2018-04-12,96,"LIN",2018-05-01,19
2018-04-13,81,"LIN",2018-05-01,18
2018-04-14,89,"LIN",2018-05-01,17
2018-04-15,82,"LIN",2018-05-01,16
2018-04-16,82,"LIN",2018-05-01,15
2018-04-17,128,"LIN",2018-05-01,14
2018-04-18,167,"LIN",2018-05-01,13
2018-04-19,144,"LIN",2018-05-01,12
2018-04-20,167,"LIN",2018-05-01,11
2018-04-21,105.5,"LIN",2018-05-01,10
2018-04-22,119.5,"LIN",2018-05-01,9
2018-04-23,367,"LIN",2018-05-01,8
2018-04-24,280,"LIN",2018-05-01,7
2018-04-25,289,"LIN",2018-05-01,6
2018-04-26,325,"LIN",2018-05-01,5
2018-04-27,389.5,"LIN",2018-05-01,4
2018-04-28,270,"LIN",2018-05-01,3
2018-04-29,434,"LIN",2018-05-01,2
2018-04-30,428,"LIN",2018-05-01,1
2018-02-22,127,"HAM",2018-05-06,73
2018-02-22,127,"HAM",2018-05-13,80
2018-02-22,117,"HAM",2018-05-20,87
2018-02-22,107,"HAM",2018-05-27,94
2018-02-22,117,"HAM",2018-06-03,101
2018-02-22,122,"HAM",2018-06-10,108
2018-02-22,107,"HAM",2018-06-17,115
2018-02-22,117,"HAM",2018-06-24,122
2018-02-23,117,"HAM",2018-05-06,72
2018-02-23,117,"HAM",2018-05-13,79
2018-02-23,117,"HAM",2018-05-20,86
2018-02-23,107,"HAM",2018-05-27,93
2018-02-23,107,"HAM",2018-06-03,100
2018-02-23,127,"HAM",2018-06-10,107
2018-02-23,107,"HAM",2018-06-17,114
2018-02-23,107,"HAM",2018-06-24,121
2018-02-24,122,"HAM",2018-05-06,71
2018-02-24,127,"HAM",2018-05-13,78
2018-02-24,117,"HAM",2018-05-20,85
2018-02-24,107,"HAM",2018-05-27,92
2018-02-24,107,"HAM",2018-06-03,99
2018-02-24,127,"HAM",2018-06-10,106
2018-02-24,107,"HAM",2018-06-17,113
2018-02-24,97,"HAM",2018-06-24,120
2018-02-25,137,"HAM",2018-05-06,70
2018-02-25,127,"HAM",2018-05-13,77
2018-02-25,112,"HAM",2018-05-20,84
2018-02-25,107,"HAM",2018-05-27,91
2018-02-25,112,"HAM",2018-06-03,98
2018-02-25,127,"HAM",2018-06-10,105
2018-02-25,107,"HAM",2018-06-17,112
2018-02-25,107,"HAM",2018-06-24,119
2018-02-26,132,"HAM",2018-05-06,69
2018-02-26,127,"HAM",2018-05-13,76
2018-02-26,117,"HAM",2018-05-20,83
2018-02-26,117,"HAM",2018-05-27,90
2018-02-26,117,"HAM",2018-06-03,97
2018-02-26,117,"HAM",2018-06-10,104
2018-02-26,107,"HAM",2018-06-17,111
2018-02-26,117,"HAM",2018-06-24,118
2018-02-27,127,"HAM",2018-05-06,68
2018-02-27,122,"HAM",2018-05-13,75
2018-02-27,117,"HAM",2018-05-20,82
2018-02-27,117,"HAM",2018-05-27,89
2018-02-27,107,"HAM",2018-06-03,96
2018-02-27,107,"HAM",2018-06-10,103
2018-02-27,107,"HAM",2018-06-17,110
2018-02-27,122,"HAM",2018-06-24,117
2018-02-28,127,"HAM",2018-05-06,67
2018-02-28,117,"HAM",2018-05-13,74
2018-02-28,122,"HAM",2018-05-20,81
2018-02-28,117,"HAM",2018-05-27,88
2018-02-28,117,"HAM",2018-06-03,95
2018-02-28,137,"HAM",2018-06-10,102
2018-02-28,122,"HAM",2018-06-17,109
2018-02-28,127,"HAM",2018-06-24,116
2018-03-01,127,"HAM",2018-05-06,66
2018-03-02,142.5,"HAM",2018-05-06,65
2018-03-03,142.5,"HAM",2018-05-06,64
2018-03-04,142.5,"HAM",2018-05-06,63
2018-03-05,137,"HAM",2018-05-06,62
2018-03-06,157.5,"HAM",2018-05-06,61
2018-03-07,132,"HAM",2018-05-06,60
2018-03-08,137,"HAM",2018-05-06,59
2018-03-09,137,"HAM",2018-05-06,58
2018-03-10,137,"HAM",2018-05-06,57
2018-03-11,147.5,"HAM",2018-05-06,56
2018-03-12,137,"HAM",2018-05-06,55
2018-03-13,127,"HAM",2018-05-06,54
2018-03-14,117,"HAM",2018-05-06,53
2018-03-15,117,"HAM",2018-05-06,52
2018-03-16,107,"HAM",2018-05-06,51
2018-03-17,127,"HAM",2018-05-06,50
2018-03-18,142.5,"HAM",2018-05-06,49
2018-03-19,127,"HAM",2018-05-06,48
2018-03-20,147.5,"HAM",2018-05-06,47
2018-03-21,127,"HAM",2018-05-06,46
2018-03-22,127,"HAM",2018-05-06,45
2018-03-23,127,"HAM",2018-05-06,44
2018-03-24,127,"HAM",2018-05-06,43
2018-03-25,132,"HAM",2018-05-06,42
2018-03-26,132,"HAM",2018-05-06,41
2018-03-27,127,"HAM",2018-05-06,40
2018-03-28,127,"HAM",2018-05-06,39
2018-03-29,127,"HAM",2018-05-06,38
2018-03-30,137.5,"HAM",2018-05-06,37
2018-03-31,137.5,"HAM",2018-05-06,36
2018-04-01,148,"HAM",2018-05-06,35
2018-04-02,148,"HAM",2018-05-06,34
2018-04-03,147.5,"HAM",2018-05-06,33
2018-04-04,168,"HAM",2018-05-06,32
2018-04-05,158,"HAM",2018-05-06,31
2018-04-06,153,"HAM",2018-05-06,30
2018-04-07,148,"HAM",2018-05-06,29
2018-04-08,148,"HAM",2018-05-06,28
2018-04-09,148,"HAM",2018-05-06,27
2018-04-10,127,"HAM",2018-05-06,26
2018-04-11,117,"HAM",2018-05-06,25
2018-04-12,117,"HAM",2018-05-06,24
2018-04-13,127,"HAM",2018-05-06,23
2018-04-14,107,"HAM",2018-05-06,22
2018-04-17,132.5,"HAM",2018-05-06,19
2018-04-18,107,"HAM",2018-05-06,18
2018-04-19,127,"HAM",2018-05-06,17
2018-04-20,127,"HAM",2018-05-06,16
2018-04-22,117,"HAM",2018-05-13,21
2018-04-23,107,"HAM",2018-05-13,20
2018-04-25,168,"HAM",2018-05-06,11
2018-04-26,168,"HAM",2018-05-06,10
2018-04-27,168,"HAM",2018-05-06,9
2018-04-28,168,"HAM",2018-05-06,8
2018-04-28,117,"HAM",2018-05-13,15
2018-04-29,168,"HAM",2018-05-06,7
2018-04-29,107,"HAM",2018-05-13,14
2018-04-30,178,"HAM",2018-05-06,6
2018-04-30,148,"HAM",2018-05-13,13
2018-02-22,259,"ARN",2018-05-06,73
2018-02-22,200.5,"ARN",2018-05-13,80
2018-02-22,212,"ARN",2018-05-20,87
2018-02-22,183,"ARN",2018-05-27,94
2018-02-22,179,"ARN",2018-06-03,101
2018-02-22,150.5,"ARN",2018-06-10,108
2018-02-22,169,"ARN",2018-06-17,115
2018-02-22,153,"ARN",2018-06-21,119
2018-02-22,139.5,"ARN",2018-06-22,120
2018-02-22,123,"ARN",2018-06-24,122
2018-02-22,137.5,"ARN",2018-06-27,125
2018-02-22,121.5,"ARN",2018-06-29,127
2018-02-23,212,"ARN",2018-05-06,72
2018-02-23,185,"ARN",2018-05-13,79
2018-02-23,214,"ARN",2018-05-20,86
2018-02-23,182,"ARN",2018-05-27,93
2018-02-23,164.5,"ARN",2018-06-03,100
2018-02-23,151,"ARN",2018-06-10,107
2018-02-23,152,"ARN",2018-06-17,114
2018-02-23,122.5,"ARN",2018-06-24,121
2018-02-23,137.5,"ARN",2018-06-27,124
2018-02-23,122,"ARN",2018-06-29,126
2018-02-24,207.5,"ARN",2018-05-06,71
2018-02-24,181.5,"ARN",2018-05-13,78
2018-02-24,214,"ARN",2018-05-20,85
2018-02-24,155,"ARN",2018-05-27,92
2018-02-24,155,"ARN",2018-06-03,99
2018-02-24,155,"ARN",2018-06-10,106
2018-02-24,152,"ARN",2018-06-17,113
2018-02-24,153,"ARN",2018-06-22,118
2018-02-24,122,"ARN",2018-06-27,123
2018-02-25,212,"ARN",2018-05-06,70
2018-02-25,185,"ARN",2018-05-13,77
2018-02-25,206,"ARN",2018-05-20,84
2018-02-25,182,"ARN",2018-05-27,91
2018-02-25,167,"ARN",2018-06-03,98
2018-02-25,155,"ARN",2018-06-10,105
2018-02-25,151,"ARN",2018-06-17,112
2018-02-25,153,"ARN",2018-06-22,117
2018-02-26,236,"ARN",2018-05-06,69
2018-02-26,231.5,"ARN",2018-05-13,76
2018-02-26,208,"ARN",2018-05-20,83
2018-02-26,185,"ARN",2018-05-27,90
2018-02-26,182,"ARN",2018-06-03,97
2018-02-26,182,"ARN",2018-06-10,104
2018-02-26,184,"ARN",2018-06-17,111
2018-02-26,153,"ARN",2018-06-22,116
2018-02-27,213.5,"ARN",2018-05-06,68
2018-02-27,230,"ARN",2018-05-13,75
2018-02-27,200.5,"ARN",2018-05-20,82
2018-02-27,185,"ARN",2018-05-27,89
2018-02-27,182,"ARN",2018-06-03,96
2018-02-27,176.5,"ARN",2018-06-10,103
2018-02-27,168.5,"ARN",2018-06-17,110
2018-02-28,212,"ARN",2018-05-06,67
2018-02-28,253,"ARN",2018-05-13,74
2018-02-28,185,"ARN",2018-05-20,81
2018-02-28,207,"ARN",2018-05-27,88
2018-02-28,177.5,"ARN",2018-06-03,95
2018-02-28,179,"ARN",2018-06-10,102
2018-02-28,151,"ARN",2018-06-17,109
2018-03-01,214.5,"ARN",2018-05-06,66
2018-03-02,212,"ARN",2018-05-06,65
2018-03-03,212,"ARN",2018-05-06,64
2018-03-04,236,"ARN",2018-05-06,63
2018-03-05,212.5,"ARN",2018-05-06,62
2018-03-05,253,"ARN",2018-05-01,57
2018-03-06,252.5,"ARN",2018-05-01,56
2018-03-06,231.5,"ARN",2018-05-06,61
2018-03-07,252.5,"ARN",2018-05-01,55
2018-03-07,254,"ARN",2018-05-06,60
2018-03-08,251,"ARN",2018-05-01,54
2018-03-08,232,"ARN",2018-05-06,59
2018-03-09,250,"ARN",2018-05-01,53
2018-03-09,253,"ARN",2018-05-06,58
2018-03-10,260,"ARN",2018-05-01,52
2018-03-11,257,"ARN",2018-05-01,51
2018-03-12,255,"ARN",2018-05-01,50
2018-03-13,257,"ARN",2018-05-01,49
2018-03-16,260,"ARN",2018-05-01,46
2018-03-17,257,"ARN",2018-05-01,45
2018-03-18,253.5,"ARN",2018-05-01,44
2018-03-19,257,"ARN",2018-05-06,48
2018-03-20,253,"ARN",2018-05-01,42
2018-03-20,250,"ARN",2018-05-06,47
2018-03-22,242.5,"ARN",2018-05-01,40
2018-03-23,227,"ARN",2018-05-01,39
2018-03-24,227,"ARN",2018-05-01,38
2018-03-24,257,"ARN",2018-05-06,43
2018-03-25,244,"ARN",2018-05-01,37
2018-03-26,273.5,"ARN",2018-05-06,41
2018-03-31,260,"ARN",2018-05-06,36
2018-04-01,248,"ARN",2018-05-06,35
2018-04-02,253,"ARN",2018-05-06,34
2018-04-03,249.5,"ARN",2018-05-06,33
2018-04-04,307,"ARN",2018-05-06,32
2018-04-05,282,"ARN",2018-05-06,31
2018-04-06,257,"ARN",2018-05-06,30
2018-04-07,282,"ARN",2018-05-06,29
2018-04-08,307,"ARN",2018-05-06,28
2018-04-09,282,"ARN",2018-05-06,27
2018-04-09,227,"ARN",2018-05-03,24
2018-04-10,250.5,"ARN",2018-05-03,23
2018-04-10,352.5,"ARN",2018-05-06,26
2018-04-11,250,"ARN",2018-05-03,22
2018-04-11,257,"ARN",2018-05-06,25
2018-04-11,257,"ARN",2018-05-01,20
2018-04-12,263.5,"ARN",2018-05-01,19
2018-04-12,243,"ARN",2018-05-03,21
2018-04-13,274.5,"ARN",2018-05-01,18
2018-04-14,290,"ARN",2018-05-01,17
2018-04-15,290,"ARN",2018-05-01,16
2018-04-16,290,"ARN",2018-05-01,15
2018-04-22,390.5,"ARN",2018-05-06,14
2018-04-23,390.5,"ARN",2018-05-06,13
2018-04-24,307,"ARN",2018-05-06,12
2018-04-25,307,"ARN",2018-05-06,11
2018-04-26,336.5,"ARN",2018-05-06,10
2018-04-27,366,"ARN",2018-05-06,9
2018-04-28,366,"ARN",2018-05-06,8
2018-04-29,366,"ARN",2018-05-06,7
2018-04-30,336.5,"ARN",2018-05-06,6
2018-02-22,263,"LUX",2018-05-06,73
2018-02-23,263.5,"LUX",2018-05-06,72
2018-02-24,264,"LUX",2018-05-06,71
2018-02-25,264,"LUX",2018-05-06,70
2018-02-26,265,"LUX",2018-05-06,69
2018-02-27,266.5,"LUX",2018-05-06,68
2018-02-28,262.5,"LUX",2018-05-06,67
2018-03-01,262.5,"LUX",2018-05-06,66
2018-03-02,261.5,"LUX",2018-05-06,65
2018-03-03,271,"LUX",2018-05-06,64
2018-03-04,271,"LUX",2018-05-06,63
2018-03-05,271,"LUX",2018-05-06,62
2018-03-06,306,"LUX",2018-05-06,61
2018-03-07,312,"LUX",2018-05-06,60
2018-03-08,311,"LUX",2018-05-06,59
2018-03-09,311,"LUX",2018-05-06,58
2018-03-10,311,"LUX",2018-05-06,57
2018-03-11,311,"LUX",2018-05-06,56
2018-03-12,312,"LUX",2018-05-06,55
2018-03-13,312,"LUX",2018-05-06,54
2018-03-14,315,"LUX",2018-05-06,53
2018-03-15,321,"LUX",2018-05-06,52
2018-03-16,321,"LUX",2018-05-06,51
2018-03-17,321,"LUX",2018-05-06,50
2018-03-18,314,"LUX",2018-05-06,49
2018-03-19,321,"LUX",2018-05-06,48
2018-03-20,321,"LUX",2018-05-06,47
2018-03-21,321,"LUX",2018-05-06,46
2018-03-22,321,"LUX",2018-05-06,45
2018-03-23,321,"LUX",2018-05-06,44
2018-03-24,321,"LUX",2018-05-06,43
2018-03-25,317,"LUX",2018-05-06,42
2018-03-26,321,"LUX",2018-05-06,41
2018-03-27,321,"LUX",2018-05-06,40
2018-03-28,321,"LUX",2018-05-06,39
2018-03-29,321,"LUX",2018-05-06,38
2018-03-30,321,"LUX",2018-05-06,37
2018-03-31,321,"LUX",2018-05-06,36
2018-04-01,321,"LUX",2018-05-06,35
2018-04-02,321,"LUX",2018-05-06,34
2018-04-03,321,"LUX",2018-05-06,33
2018-04-04,321,"LUX",2018-05-06,32
2018-04-05,311.5,"LUX",2018-05-06,31
2018-04-06,321,"LUX",2018-05-06,30
2018-04-07,321,"LUX",2018-05-06,29
2018-04-08,321,"LUX",2018-05-06,28
2018-04-09,321,"LUX",2018-05-06,27
2018-04-10,326.5,"LUX",2018-05-06,26
2018-04-11,326,"LUX",2018-05-06,25
2018-04-12,310.5,"LUX",2018-05-06,24
2018-04-13,305,"LUX",2018-05-06,23
2018-04-14,304,"LUX",2018-05-06,22
2018-04-15,304,"LUX",2018-05-06,21
2018-04-16,304,"LUX",2018-05-06,20
2018-04-17,304.5,"LUX",2018-05-06,19
2018-04-18,325,"LUX",2018-05-06,18
2018-04-19,324,"LUX",2018-05-06,17
2018-04-20,324,"LUX",2018-05-06,16
2018-04-21,324,"LUX",2018-05-06,15
2018-04-22,324,"LUX",2018-05-06,14
2018-04-23,324,"LUX",2018-05-06,13
2018-04-24,326,"LUX",2018-05-06,12
2018-04-25,322.5,"LUX",2018-05-06,11
2018-04-26,321.5,"LUX",2018-05-06,10
2018-04-27,322.5,"LUX",2018-05-06,9
2018-04-28,323,"LUX",2018-05-06,8
2018-04-29,323,"LUX",2018-05-06,7
2018-04-30,322,"LUX",2018-05-06,6
2018-02-22,43,"SEN",2018-05-07,74
2018-02-22,43,"SEN",2018-05-08,75
2018-02-22,43,"SEN",2018-05-09,76
2018-02-22,43,"SEN",2018-05-13,80
2018-02-22,43,"SEN",2018-05-14,81
2018-02-22,43,"SEN",2018-05-15,82
2018-02-22,43,"SEN",2018-05-18,85
2018-02-22,43,"SEN",2018-05-20,87
2018-02-22,43,"SEN",2018-05-21,88
2018-02-22,43,"SEN",2018-05-25,92
2018-02-22,43,"SEN",2018-05-26,93
2018-02-22,43,"SEN",2018-05-27,94
2018-02-22,43,"SEN",2018-05-28,95
2018-02-22,43,"SEN",2018-05-29,96
2018-02-22,43,"SEN",2018-05-30,97
2018-02-22,43,"SEN",2018-05-31,98
2018-02-22,43,"SEN",2018-06-01,99
2018-02-22,43,"SEN",2018-06-02,100
2018-02-22,43,"SEN",2018-06-03,101
2018-02-22,43,"SEN",2018-06-04,102
2018-02-22,43,"SEN",2018-06-05,103
2018-02-22,43,"SEN",2018-06-06,104
2018-02-22,43,"SEN",2018-06-07,105
2018-02-22,43,"SEN",2018-06-08,106
2018-02-22,43,"SEN",2018-06-09,107
2018-02-22,43,"SEN",2018-06-10,108
2018-02-22,43,"SEN",2018-06-11,109
2018-02-22,43,"SEN",2018-06-12,110
2018-02-22,43,"SEN",2018-06-13,111
2018-02-22,43,"SEN",2018-06-14,112
2018-02-22,43,"SEN",2018-06-15,113
2018-02-22,43,"SEN",2018-06-16,114
2018-02-22,43,"SEN",2018-06-17,115
2018-02-22,43,"SEN",2018-06-18,116
2018-02-22,43,"SEN",2018-06-19,117
2018-02-22,43,"SEN",2018-06-20,118
2018-02-22,43,"SEN",2018-06-21,119
2018-02-22,43,"SEN",2018-06-22,120
2018-02-22,43,"SEN",2018-06-23,121
2018-02-22,43,"SEN",2018-06-24,122
2018-02-22,43,"SEN",2018-06-25,123
2018-02-22,43,"SEN",2018-06-26,124
2018-02-22,43,"SEN",2018-06-27,125
2018-02-22,43,"SEN",2018-06-28,126
2018-02-22,43,"SEN",2018-06-29,127
2018-02-22,43,"SEN",2018-06-30,128
2018-02-23,43,"SEN",2018-05-07,73
2018-02-23,43,"SEN",2018-05-13,79
2018-02-23,43,"SEN",2018-05-18,84
2018-02-23,43,"SEN",2018-05-20,86
2018-02-23,43,"SEN",2018-05-25,91
2018-02-23,43,"SEN",2018-05-12,78
2018-02-24,43,"SEN",2018-05-06,71
2018-02-24,43,"SEN",2018-05-07,72
2018-02-24,43,"SEN",2018-05-12,77
2018-02-24,43,"SEN",2018-05-18,83
2018-02-24,43,"SEN",2018-05-25,90
2018-02-25,47,"SEN",2018-05-06,70
2018-02-25,43,"SEN",2018-05-25,89
2018-02-27,47,"SEN",2018-05-07,69
2018-02-28,47,"SEN",2018-05-07,68
2018-03-01,47,"SEN",2018-05-07,67
